Date,Marsh,SiteID,Plot,AMCA,ATPA,DISP,IVFR,JUGE,PHAU,PLOD,SADE,SPAL,SOSE,SPPA,Total Cover,Crk,Dit,Fill,GRB,Lit,MUSSEL,CRAB,SNAIL,Pan,Pool,Unveg,WRK,1,2,3,4,5,Hmean,Initial,Hit 1,Hit 2,Hit 3,SV 10 cm (kpa),SV 55 cm (kpa),SPC,HM/LM,Elevation (NAVD88)
7/1/2024,Pelham Bay Cove,BQ2,8,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,40.00,0.00,0.00,0.00,N,Y,Y,Y,Y,0.00,0.00,0.50,0.00,,,,,,,1,1,2,4,20,22,SPPA,HM,4.329
7/1/2024,Pelham Bay Cove,BQ2,9,0.00,0.00,2.50,0.00,0.00,0.00,0.00,2.50,0.00,0.00,62.50,67.50,0.00,0.00,0.00,N,Y,N,N,Y,0.00,0.00,0.00,0.00,,,,,,,0,1,2,2,27,20,SPPA,HM,4.848
7/1/2024,Pelham Bay Cove,BQ2,10,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,96.25,0.00,0.00,0.00,N,N,N,Y,Y,0.00,0.00,0.00,0.00,,,,,,,0,2,3,4,20,20,SPPA,HM,4.354
7/1/2024,Pelham Bay Cove,BQ2,11,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,62.50,0.00,8.75,73.75,0.00,0.00,0.00,N,Y,Y,Y,N,0.00,0.00,18.75,0.00,,,,,,,1,4,6,8,40,12,SPAL,LM,3.545
7/1/2024,Pelham Bay Cove,BQ2,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,Y,N,Y,Y,N,0.00,0.00,62.50,0.00,,,,,,,4,8,10,13,2,34,SPAL,LM,3.831
7/1/2024,Pelham Bay Cove,BQ2,13,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,37.50,0.00,0.00,0.00,N,Y,N,N,Y,0.00,0.00,0.00,0.50,,,,,,,0,2,2,2,52,12,SPPA,HM,4.19
7/1/2024,Pelham Bay Cove,BQ2,14,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,37.50,0.00,0.00,0.00,N,Y,N,N,Y,0.00,0.00,0.00,0.00,,,,,,,1,1,2,2,72,32,SPPA,HM,4.362
7/1/2024,Pelham Bay Cove,BQ2,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,0.00,37.50,56.25,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,37.50,0.00,,,,,,,1,7,10,12,10,6,SPPA,LM,4.045
7/1/2024,Pelham Bay Cove,BQ2,16,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.50,0.00,0.00,62.50,71.75,0.00,0.00,0.00,N,N,N,N,Y,0.00,0.00,8.75,0.00,,,,,,,0,1,1,1,21,8,SPPA,HM,4.232
7/1/2024,Pelham Bay Cove,BQ2,17,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,71.25,0.00,0.00,0.00,N,Y,N,Y,Y,0.00,0.00,0.00,0.00,,,,,,,0,1,3,3,41,38,SPPA,HM,4.21
7/1/2024,Pelham Bay Cove,BQ2,18,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,56.25,0.00,0.00,0.00,N,Y,N,Y,Y,0.00,0.00,0.00,0.00,,,,,,,0,2,3,4,68,31,SPPA,HM,4.11
7/1/2024,Pelham Bay Cove,BQ2,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,N,N,Y,Y,N,0.00,0.00,62.50,8.75,,,,,,,0,2,3,4,4,16,SPAL,LM,3.759
7/1/2024,Pelham Bay Cove,BQ2,20,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,18.75,0.00,8.75,65.00,0.00,0.00,0.00,N,Y,Y,Y,N,0.00,0.00,8.75,0.00,,,,,,,0,2,2,3,40,13,SPAL,LM,3.986
7/1/2024,Pelham Bay Cove,BQ2,21,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,2.50,0.00,87.50,108.75,0.00,0.00,0.00,N,Y,N,Y,Y,0.00,0.00,0.00,0.00,,,,,,,0,1,2,3,30,14,SPPA,HM,4.153
7/1/2024,Pelham Bay Cove,BQ2,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,0.00,0.00,18.75,0.00,0.00,0.00,N,N,Y,Y,N,0.00,0.00,87.50,0.00,,,,,,,2,5,6,10,41,3,SPAL,LM,3.599
7/1/2024,Pelham Bay Cove,BQ2,23,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,81.25,0.00,0.00,0.00,N,Y,N,Y,Y,0.00,0.00,2.50,0.00,,,,,,,1,3,4,4,68,14,SPPA,HM,3.99
7/1/2024,Pelham Bay Cove,BQ2,24,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,37.50,0.00,0.00,0.00,N,Y,Y,Y,Y,0.00,0.00,0.00,0.00,,,,,,,0,3,4,4,26,10,SPPA,HM,3.976
7/1/2024,Pelham Bay Cove,BQ2,25,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,37.50,0.00,0.00,0.00,N,Y,Y,N,Y,0.00,0.00,0.00,0.00,,,,,,,0,1,2,3,71,14,SPPA,HM,4.3
7/1/2024,Pelham Bay Cove,BQ2,26,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,56.25,0.00,0.00,0.00,N,Y,N,N,Y,0.00,0.00,0.00,0.00,,,,,,,0,2,4,4,49,26,SPPA,HM,4.146
7/1/2024,Pelham Bay Cove,BQ2,27,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,106.25,0.00,0.00,0.00,N,Y,N,N,Y,0.00,0.00,0.00,0.00,,,,,,,0,0,1,2,38,23,SPPA,HM,4.166
7/1/2024,Pelham Bay Cove,BQ2,28,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,75.00,0.00,0.00,0.00,N,Y,N,Y,Y,0.00,0.00,0.00,0.00,,,,,,,0,2,2,3,39,21,DISP,HM,4.101
7/1/2024,Pelham Bay Cove,BQ2,29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N,N,Y,Y,N,0.00,0.00,87.50,0.00,,,,,,,1,4,6,6,0,16,BARE,LM,3.583
7/1/2024,Pelham Bay Cove,BQ2,30,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,56.25,0.00,0.00,0.00,N,Y,N,N,Y,0.00,0.00,0.00,0.00,,,,,,,0,1,1,1,26,14,SPPA,HM,4.456
